H (A/m)	        M (A/m)	        I (A)	        B (T)
-118,9684901	-107310,6181	-0,124914416	-0,135
-118,8381583	-107310,7484	-0,124777571	-0,135
-119,354055	-107310,2325	-0,125319251	-0,135
-117,6841789	-107311,9024	-0,123565917	-0,135
-117,939412	-107311,6472	-0,123833906	-0,135
-120,5107497	-107309,0758	-0,126533756	-0,135
-118,8381583	-107310,7484	-0,124777571	-0,135
-118,4525934	-107311,134	-0,124372736	-0,135
110,1032129	-63772,08045	0,115606061	-0,08
114,5996598	-62185,02747	0,120327236	-0,078
117,939412	-61392,5925	0,123833906	-0,077
118,4525934	-60597,33097	0,124372736	-0,076
118,0670286	-60596,9454	0,123967901	-0,076
120,3804179	-60599,25879	0,126396911	-0,076
117,8117955	-60596,69017	0,123699911	-0,076
118,5829252	-60597,4613	0,124509581	-0,076
123,8505019	-60602,72888	0,130040426	-0,076
160,0800252	-55864,31011	0,168080665	-0,07
178,964559	-51108,54635	0,187909029	-0,064
219,6932444	-41599,97845	0,230673293	-0,052
231,767942	-37633,17957	0,243351472	-0,047
240,8911676	-34459,20393	0,252930667	-0,043
257,3346955	-32088,32331	0,270196026	-0,04
279,2956027	-29722,96007	0,293254518	-0,037
289,8280407	-24958,84422	0,304313357	-0,031
295,6793952	-22577,37143	0,310457156	-0,028
317,5235468	-18620,342	0,333393056	-0,023
316,3532759	-16231,84759	0,332164296	-0,02
325,3244477	-16240,81876	0,341583838	-0,02
322,5929105	-15442,3125	0,338715782	-0,019
331,5667976	-13063,96224	0,348138175	-0,016
347,1685993	-10692,2399	0,364519739	-0,013
348,7298656	-8306,47702	0,366159036	-0,01
367,8424801	-7529,814919	0,38622688	-0,009
400,6100651	-3583,708927	0,420632156	-0,004
422,8452121	4351,803081	0,443978593	0,006
435,7154767	8317,806393	0,457492101	0,011
482,9173079	15432,577	0,507053032	0,02
521,9245275	24942,86637	0,548009794	0,032
559,3704809	34454,717	0,587327258	0,044
563,272289	36838,13934	0,591424075	0,047
569,5119236	38423,44913	0,59797556	0,049
585,1164406	39203,61933	0,614359975	0,05
614,7614931	45540,172	0,645486658	0,058
617,1020349	47925,15561	0,647944178	0,061
648,699349	53463,9813	0,681120694	0,068
650,6488954	55053,58119	0,683167677	0,07
654,1597081	56641,6198	0,686853956	0,072
672,8840424	57418,67019	0,706514114	0,073
688,097564	60586,55553	0,722487992	0,077
702,5290949	66142,547	0,737640797	0,084
735,6849601	69292,49	0,772453759	0,088
741,1480344	72470,12579	0,778189872	0,092
754,0210143	74844,57695	0,791706231	0,095
762,6011907	76427,54621	0,800715236	0,097
783,6660668	80385,35491	0,822832913	0,102
813,0287337	83539,0911	0,853663097	0,106
822,0623562	88304,70578	0,863148211	0,112
831,0959786	90682,9963	0,872633325	0,115
853,0351638	91456,83183	0,895669009	0,116
886,5874549	99381,02669	0,93089821	0,126
896,9135342	100962,25	0,941740376	0,128
916,2705208	103330,2172	0,962064806	0,131
914,9807791	104923,0564	0,960710604	0,133
930,4658253	108090,6702	0,976969577	0,137
951,1152688	108865,7955	0,998651059	0,138
945,9508715	112849,8334	0,99322855	0,143
960,1488912	113631,4101	1,008136173	0,144
1000,152606	118366,0547	1,050139234	0,15
1002,734805	121546,5714	1,052850488	0,154
1014,350626	123126,505	1,065046856	0,156
1022,091791	123914,5385	1,073174917	0,157
1055,646798	127064,0824	1,108406969	0,161
1060,80848	130242,0196	1,113826627	0,165
1065,970162	131828,4073	1,119246285	0,167
1065,970162	132624,182	1,119246285	0,168
1072,424301	132617,7279	1,126022995	0,168
1065,970162	132624,182	1,119246285	0,168
1122,754095	134954,7222	1,178868222	0,171
1219,541743	151569,2036	1,28049322	0,192
1235,029504	156328,3642	1,296755045	0,198
1245,352869	158705,3649	1,30759436	0,201
1253,096749	158697,6211	1,315725272	0,201
1271,163994	161862,6527	1,3346955	0,205
1278,90516	163446,4609	1,342823561	0,207
1313,749908	166594,7151	1,379409815	0,211
1327,945212	168172,0692	1,394314586	0,213
1333,109609	170554,2289	1,399737095	0,216
1334,399351	171348,7139	1,401091297	0,217
1340,850775	171342,2625	1,407865156	0,217
1338,271291	172140,6167	1,405156753	0,218
1349,884397	172924,7783	1,41735027	0,219
1356,338536	172918,3241	1,424126981	0,219
1366,6619	173703,7755	1,434966296	0,22
1375,695523	176877,8407	1,44445141	0,224
1392,473026	177656,838	1,462067436	0,225
1383,439404	177665,8716	1,452582322	0,225
1383,439404	177665,8716	1,452582322	0,225
1395,052509	177654,2585	1,464775839	0,225
1423,445834	180013,1893	1,494588234	0,228
1431,186999	183984,3217	1,502716295	0,233
1437,641138	183977,8676	1,509493005	0,233
1478,93731	186323,8955	1,552853118	0,236
1484,098992	189501,8327	1,558272776	0,24
1477,647568	191099,8336	1,551498917	0,242
1502,166237	191075,3149	1,577243004	0,242
1525,395164	192643,6354	1,601632889	0,244
1517,653998	194242,926	1,593504828	0,246
1522,81568	194237,7643	1,598924486	0,246
1555,07823	195001,2765	1,632799485	0,247
1589,922978	200536,8547	1,669385739	0,254
1587,340779	202130,9864	1,666674485	0,256
1549,916548	201372,6359	1,627379827	0,255
1551,206289	201371,3462	1,628734029	0,255
1565,401594	201357,1508	1,643638801	0,255
1546,044607	201376,5078	1,623314371	0,255
1571,855733	201350,6967	1,650415511	0,255
1604,118282	202114,2089	1,684290511	0,256
1611,862163	202902,2397	1,692421423	0,257
1659,609759	207629,1404	1,742555395	0,263
1664,771441	209215,5282	1,747975053	0,265
1667,353639	210008,7207	1,750686307	0,266
1675,09752	210000,9768	1,75881722	0,266
1693,164765	212370,2337	1,777787447	0,269
1707,360069	213947,5878	1,792692219	0,271
1725,427314	215521,07	1,811662447	0,273
1737,04042	217101,0063	1,823855964	0,275
1770,595426	217863,226	1,859088016	0,276
1796,406552	223407,8379	1,886189156	0,283
1801,568234	224198,451	1,891608813	0,284
1828,669101	225762,8995	1,920064155	0,286
1836,410267	227346,7078	1,928192216	0,288
1855,769969	228123,1228	1,948519497	0,289
1869,965273	229700,4769	1,963424268	0,291
1872,547472	230493,6694	1,966135523	0,292
1904,810021	232848,731	2,000010522	0,295
1911,261445	234433,829	2,006784381	0,297
1919,005325	235221,8599	2,014915293	0,298
1934,490372	235206,3748	2,031174267	0,298
1944,816451	237583,3729	2,042016433	0,301
1953,850073	237574,3393	2,051501547	0,301
1996,435987	240714,8522	2,096215862	0,305
2015,792974	243878,5941	2,116540291	0,309
2027,408795	244662,753	2,12873666	0,31
2068,704966	246213,0063	2,172096773	0,312
2088,061953	248580,9734	2,192421202	0,315
2104,839456	250155,7453	2,210037228	0,317
2102,259973	250954,0995	2,207328825	0,318
2104,839456	251747,2948	2,210037228	0,319
2120,327218	251731,807	2,226299052	0,319
2120,327218	252527,5817	2,226299052	0,32
2120,327218	252527,5817	2,226299052	0,32
2142,266403	252505,6425	2,249334736	0,32
2150,007568	254089,4508	2,257462797	0,322
2155,16925	255675,8386	2,262882455	0,324
2161,623389	255669,3844	2,269659166	0,324
2165,49533	256461,2872	2,273724622	0,325
2178,400892	256448,3816	2,287275192	0,325
2186,142058	258032,1899	2,295403253	0,327
2187,434515	258030,8974	2,296760305	0,327
2215,825124	260389,831	2,326569849	0,33
2233,892369	261167,5384	2,345540076	0,331
2246,797932	262746,1823	2,359090646	0,333
2257,121296	263531,6337	2,369929962	0,334
2280,350223	264304,1795	2,394319847	0,335
2291,966044	265884,1131	2,406516216	0,337
2312,612772	265863,4663	2,428194847	0,337
2331,972474	269027,2055	2,448522127	0,341
2335,844414	269023,3336	2,452587583	0,341
2339,713639	269815,239	2,456650188	0,342
2341,006096	269813,9466	2,458007241	0,342
2342,295838	270608,4316	2,459361443	0,343
2347,45752	270603,2699	2,4647811	0,343
2368,106963	271378,3952	2,486462582	0,344
2370,686447	272171,5904	2,489170986	0,345
2379,720069	272162,5568	2,4986561	0,345
2437,793744	276879,1314	2,559632239	0,351
2444,247883	277668,452	2,566408949	0,352
2444,247883	277668,452	2,566408949	0,352
2446,827367	277665,8725	2,569117353	0,352
2445,537625	277667,1622	2,567763151	0,352
2440,375943	277672,3239	2,562343493	0,352
2441,665685	277671,0342	2,563697695	0,352
2439,086201	277673,6136	2,560989291	0,352
2441,665685	277671,0342	2,563697695	0,352
2437,793744	277674,9061	2,559632239	0,352
2437,793744	277674,9061	2,559632239	0,352
2437,793744	277674,9061	2,559632239	0,352
2433,921804	277678,778	2,555566783	0,352
2440,375943	277672,3239	2,562343493	0,352
2442,955426	277669,7444	2,565051897	0,352
2441,665685	277671,0342	2,563697695	0,352
2448,119824	277664,58	2,570474405	0,352
2448,119824	277664,58	2,570474405	0,352
2441,665685	277671,0342	2,563697695	0,352
2444,247883	277668,452	2,566408949	0,352
2432,632062	277680,0678	2,554212581	0,352
2439,086201	277673,6136	2,560989291	0,352
2433,921804	277678,778	2,555566783	0,352
2435,214261	277677,4856	2,556923835	0,352
2441,665685	277671,0342	2,563697695	0,352
2432,632062	277680,0678	2,554212581	0,352
2430,052579	277682,6473	2,551504178	0,352
2431,34232	277681,3575	2,552858379	0,352
2423,59844	277689,1014	2,544727467	0,352
2411,985334	276904,9398	2,53253395	0,351
2423,59844	276893,3267	2,544727467	0,351
2390,046149	276926,879	2,509498266	0,351
2316,484712	273817,3416	2,432260303	0,347
2308,743547	273029,308	2,424132242	0,346
2288,094103	273049,9574	2,402450759	0,346
2257,121296	271489,3808	2,369929962	0,344
2257,121296	271489,3808	2,369929962	0,344
2253,249355	271493,2528	2,365864506	0,344
2232,602627	270718,1248	2,344185875	0,343
2217,114866	269937,8378	2,32792405	0,342
2195,17568	269164,0023	2,304888367	0,341
2186,142058	269173,0359	2,295403253	0,341
2192,596197	269166,5818	2,302179963	0,341
2170,657012	268392,7462	2,279144279	0,34
2157,751449	267609,8771	2,26559371	0,339
2139,684204	267627,9443	2,246623482	0,339
2115,16282	266060,9163	2,220876544	0,337
2102,259973	266073,8191	2,207328825	0,337
2084,192728	265296,1117	2,188358597	0,336
2097,098291	265283,2061	2,201909167	0,336
2045,476039	264539,0536	2,147706887	0,335
2040,314357	262952,6659	2,14228723	0,333
2027,408795	262965,5715	2,12873666	0,333
2033,860218	262959,12	2,135510519	0,333
1973,20706	260632,449	2,071825977	0,33
1948,685676	260656,9704	2,046079038	0,33
1944,816451	259069,2902	2,042016433	0,328
1953,850073	259060,2566	2,051501547	0,328
1911,261445	258307,0705	2,006784381	0,327
1915,133385	257507,4239	2,010849837	0,326
1891,904458	257530,6528	1,986459952	0,326
1869,965273	256756,8173	1,963424268	0,325
1864,803591	255966,2042	1,95800461	0,324
1840,282207	255194,9509	1,932257672	0,323
1833,830783	255201,4023	1,925483813	0,323
1800,278492	252847,6305	1,890254612	0,32
1783,500989	252068,6332	1,872638586	0,319
1793,824353	252058,3099	1,883477901	0,319
1777,04685	252075,0874	1,865861875	0,319
1761,561804	251294,7977	1,849602902	0,318
1748,656241	251307,7033	1,836052332	0,318
1738,332877	249726,4772	1,825213017	0,316
1725,427314	249739,3828	1,811662447	0,316
1726,717056	248942,3183	1,813016648	0,315
1693,164765	248180,0959	1,777787447	0,314
1691,872308	248181,3883	1,776430395	0,314
1695,744248	248177,5164	1,780495851	0,314
1664,771441	246616,9398	1,747975053	0,312
1664,771441	245821,1651	1,747975053	0,311
1662,191957	245823,7446	1,74526665	0,311
1644,124712	245841,8118	1,726296422	0,311
1635,09109	245055,0707	1,716811308	0,31
1638,96303	245051,1988	1,720876764	0,31
1609,279964	244285,1071	1,689710168	0,309
1614,441646	243484,1707	1,695129826	0,308
1611,862163	244282,5249	1,692421423	0,309
1587,340779	243511,2716	1,666674485	0,308
1600,246342	242702,5913	1,680225054	0,307
1583,468839	242719,3688	1,662609028	0,307
1544,754866	240370,7586	1,62196017	0,304
1538,300727	240377,2128	1,615183459	0,304
1522,81568	239596,9231	1,598924486	0,303
1521,523223	238802,4408	1,597567433	0,302
1521,523223	238006,6661	1,597567433	0,301
1513,782058	238014,4073	1,589439372	0,301
1447,964502	235692,9007	1,520332321	0,298
1436,351396	234908,7391	1,508138804	0,297
1442,80282	234902,2877	1,514912663	0,297
1435,05894	234910,0316	1,506781751	0,297
1419,573893	234925,5166	1,490522778	0,297
1383,439404	231778,5522	1,452582322	0,293
1382,146947	230984,07	1,451225269	0,292
1366,6619	230999,555	1,434966296	0,292
1334,399351	229440,2681	1,401091297	0,29
1326,65547	228652,2373	1,392960385	0,289
1316,332106	227866,7859	1,382121069	0,288
1286,64904	227100,6943	1,350954473	0,287
1281,487358	224718,5318	1,345534815	0,284
1269,871537	224730,1477	1,333338447	0,284
1262,130372	223942,1141	1,325210386	0,283
1231,157564	222381,5375	1,292689588	0,281
1213,090319	221603,83	1,273719361	0,28
1193,733333	220031,6376	1,253394931	0,278
1191,151134	220034,2198	1,250683677	0,278
1191,151134	219238,445	1,250683677	0,277
1157,596128	217680,4506	1,215451625	0,275
1142,111081	216104,3862	1,199192652	0,273
1136,949399	216109,5479	1,193772994	0,273
1126,626035	215324,0966	1,182933678	0,272
1118,882155	214536,0657	1,174802766	0,271
1098,232711	213760,9405	1,153121284	0,27
1086,619605	212976,7789	1,140927767	0,269
1089,199089	212974,1994	1,14363617	0,269
1051,774857	209828,5247	1,104341513	0,265
1046,613175	209037,9117	1,098921855	0,264
1034,997354	209049,5275	1,086725487	0,264
1019,512308	208269,2379	1,070466514	0,263
991,1189836	206706,0818	1,04065412	0,261
974,3441957	205131,3071	1,023040945	0,259
965,3105733	203548,7913	1,013555831	0,257
966,600315	202751,7268	1,014910033	0,256
953,6947522	202764,6324	1,001359463	0,256
925,3041432	201201,4736	0,971549919	0,254
905,9471567	199629,2811	0,95122549	0,252
882,7155145	198856,7381	0,926832754	0,251
859,4865876	195696,8681	0,902442868	0,247
846,5810248	194118,2243	0,888892298	0,245
827,2240382	193341,8065	0,868567869	0,244
813,0287337	190968,6777	0,853663097	0,241
797,5409723	189392,616	0,837401273	0,239
798,8334292	189391,3236	0,838758326	0,239
787,2176081	189402,9394	0,826561957	0,239
769,1503633	187829,4572	0,80759173	0,237
747,2111781	186259,847	0,784556046	0,235
751,0831184	185460,2003	0,788621502	0,234
717,5308274	184697,9779	0,753392301	0,233
682,6860794	180753,949	0,716806047	0,228
694,2991852	179150,7865	0,728999564	0,226
672,3627152	179172,723	0,705966732	0,226
678,814139	179166,2716	0,712740591	0,226
659,4571525	177594,0791	0,692416162	0,224
662,0366359	175999,9502	0,695124565	0,222
638,166911	176023,8199	0,670061855	0,222
633,094832	174437,3426	0,664736279	0,22
616,7137547	172862,1742	0,647536492	0,218
605,0110458	172078,1022	0,635248893	0,217
589,0182486	170502,5456	0,618456792	0,215
587,065987	168912,9484	0,616406958	0,213
571,4641852	168132,7755	0,600025394	0,212
554,6893973	166558,0008	0,582412219	0,21
549,2290382	165767,6865	0,576678957	0,209
522,3128076	164203,0533	0,54841748	0,207
505,540735	161832,5012	0,530807156	0,204
489,5479378	160256,9446	0,514015054	0,202
491,8884796	158663,0546	0,516472574	0,2
456,3920727	156311,2269	0,479202092	0,197
425,1857539	152363,5596	0,446436113	0,192
415,4325913	151577,5381	0,436195497	0,191
390,077627	148419,7942	0,409573317	0,187
369,4037463	145257,3692	0,387866176	0,183
344,8280575	143690,3954	0,362062219	0,181
317,9145422	139738,4354	0,333803593	0,176
271,4947018	132622,8828	0,285063736	0,167
261,7415393	131041,0865	0,27482312	0,165
228,1946787	127891,5345	0,239599621	0,161
160,2076417	123980,648	0,16821466	0,156
127,1902541	112077,0446	0,133547096	0,141
123,7201701	108897,4158	0,129903581	0,137
119,2237232	108106,1376	0,125182406	0,136
118,5829252	107311,0037	0,124509581	0,135
119,354055	107310,2325	0,125319251	0,135
118,4525934	108106,9087	0,124372736	0,136
119,994853	107309,5917	0,125992076	0,135
115,883971	107313,7026	0,121675736	0,135
120,3804179	107309,2062	0,126396911	0,135
117,4262306	107312,1604	0,123295076	0,135
118,0670286	107311,5196	0,123967901	0,135
118,4525934	107311,134	0,124372736	0,135
117,298614	107312,288	0,123161082	0,135
-116,3971525	62982,59967	-0,122214566	0,079
-115,883971	62186,31178	-0,121675736	0,078
-117,5538471	61392,20694	-0,123429071	0,077
-115,7563545	61390,40944	-0,121541741	0,077
-116,7827173	61391,43581	-0,122619401	0,077
-117,8117955	61392,46489	-0,123699911	0,077
-117,6841789	60596,56255	-0,123565917	0,076
-119,8672365	60598,74561	-0,125858081	0,076
-118,3249769	60597,20335	-0,124238741	0,076
-116,9130491	60595,79142	-0,122756246	0,076
-117,0406657	60595,91904	-0,122890241	0,076
-117,5538471	60596,43222	-0,123429071	0,076
-118,0670286	61392,72012	-0,123967901	0,077
-122,3082423	60601,18662	-0,128421086	0,076
-151,3423646	59038,67131	-0,158906305	0,074
-193,0974129	51918,45392	-0,202748229	0,065
-222,7750483	43990,3844	-0,233909123	0,055
-274,2235237	32900,98686	-0,287928941	0,041
-291,3865918	25756,17749	-0,305949802	0,032
-304,650567	21790,56788	-0,319876698	0,027
-324,9334523	17831,97719	-0,341173301	0,022
-335,4658904	14659,41077	-0,35223214	0,018
-335,8568858	13068,25233	-0,352642677	0,016
-350,679412	11491,52543	-0,368206018	0,014
-359,6505838	9113,172454	-0,37762556	0,011
-365,1136581	6731,311382	-0,383361674	0,008
-379,545189	5154,193482	-0,398514478	0,006
-383,4469971	3566,545859	-0,402611295	0,004
-393,1974444	2780,521591	-0,41284906	0,003
-413,0920496	-382,6826659	-0,433737977	-0,001
-449,7587274	-10691,08729	-0,472237219	-0,014
-456,0010773	-12276,39437	-0,478791555	-0,016
-485,6461298	-17021,39761	-0,509918238	-0,022
-548,0587673	-28895,6057	-0,575450197	-0,037
-570,2939143	-33648,01885	-0,598796634	-0,043
-580,0443616	-38412,9167	-0,609034399	-0,049
-586,6777068	-39997,83278	-0,615999272	-0,051
-581,2146325	-40799,07057	-0,610263159	-0,052
-595,2578832	-42376,57675	-0,625008277	-0,054
-600,7182423	-43962,66582	-0,63074154	-0,056
-623,3443847	-47918,91326	-0,654498514	-0,061
-631,536281	-50298,04551	-0,663099833	-0,064
-640,8984481	-51880,23277	-0,672929912	-0,066
-705,6516275	-59773,22675	-0,74091939	-0,076
-737,2462264	-67699,3793	-0,774093056	-0,086
-752,0687526	-74846,52922	-0,789656397	-0,095
-751,6804725	-75642,69221	-0,789248711	-0,096
-762,9921861	-76427,15521	-0,801125773	-0,097
-788,7354305	-81176,06026	-0,828155639	-0,103
-825,9342965	-82730,41083	-0,867213667	-0,105
-825,9342965	-89096,60855	-0,867213667	-0,113
-829,8062369	-89092,73661	-0,871279123	-0,113
-833,675462	-89884,6421	-0,875341728	-0,114
-847,8734817	-90666,2188	-0,890249351	-0,115
-876,2640907	-95412,47648	-0,920058894	-0,121
-877,5538324	-97002,73617	-0,921413096	-0,123
-876,2640907	-98595,57534	-0,920058894	-0,125
-873,6818921	-99393,93226	-0,91734764	-0,126
-894,3313356	-102556,3817	-0,939029122	-0,13
-895,6210773	-102555,0919	-0,940383323	-0,13
-914,9807791	-104923,0564	-0,960710604	-0,133
-918,8500042	-105714,9619	-0,964773209	-0,134
-929,1760836	-106500,4105	-0,975615375	-0,135
-938,209706	-108082,9263	-0,985100489	-0,137
-927,8836266	-108889,0271	-0,974258323	-0,138
-939,4994477	-109673,186	-0,986454691	-0,139
-945,9508715	-109666,7346	-0,99322855	-0,139
-958,8564343	-113632,7026	-1,00677912	-0,144
-964,0181163	-113627,5409	-1,012198778	-0,144
-962,7283746	-114424,6054	-1,010844576	-0,145
-964,0181163	-114423,3156	-1,012198778	-0,145
-965,3105733	-114422,0232	-1,013555831	-0,145
-973,0517388	-114414,282	-1,021683892	-0,145
-976,9236791	-115206,1848	-1,025749348	-0,146
-991,1189836	-119170,8631	-1,04065412	-0,151
-1000,152606	-119957,6041	-1,050139234	-0,152
-1004,024546	-121545,2816	-1,05420469	-0,154
-1013,058169	-122332,0227	-1,063689803	-0,155
-1020,80205	-123915,8283	-1,071820716	-0,157
-1036,287096	-124696,1179	-1,088079689	-0,158
-1049,192659	-126274,7618	-1,101630259	-0,16
-1047,902917	-127867,601	-1,100276057	-0,162
-1054,357056	-128656,9216	-1,107052768	-0,163
-1076,293526	-131818,084	-1,1300856	-0,167
-1087,909347	-132602,2429	-1,142281969	-0,168
-1094,360771	-134983,1156	-1,149055828	-0,171
-1122,754095	-138137,8211	-1,178868222	-0,175
-1144,69328	-142094,7555	-1,201903906	-0,18
-1145,983022	-143685,0152	-1,203258108	-0,182
-1142,111081	-144484,6618	-1,199192652	-0,183
-1170,50169	-145252,046	-1,229002195	-0,184
-1166,632465	-146847,4646	-1,22493959	-0,186
-1160,178326	-146853,9187	-1,218162879	-0,186
-1165,340008	-146848,7571	-1,223582537	-0,186
-1165,340008	-146848,7571	-1,223582537	-0,186
-1162,760525	-146851,3366	-1,220874134	-0,186
-1165,340008	-146848,7571	-1,223582537	-0,186
-1165,340008	-146848,7571	-1,223582537	-0,186
-1161,468068	-146852,629	-1,219517081	-0,186
-1162,760525	-146851,3366	-1,220874134	-0,186
-1180,82777	-148424,8187	-1,239844361	-0,188
-1189,861392	-149211,5598	-1,249329475	-0,189
-1184,69971	-150012,4962	-1,243909818	-0,19
-1185,989452	-150011,2065	-1,245264019	-0,19
-1198,895015	-150794,0756	-1,258814589	-0,191
-1218,252001	-153162,0428	-1,279139019	-0,194
-1222,123942	-153953,9456	-1,283204475	-0,195
-1293,103179	-163432,2629	-1,357731184	-0,207
-1315,042365	-167389,1973	-1,380766867	-0,212
-1315,042365	-168184,972	-1,380766867	-0,213
-1326,65547	-168173,3589	-1,392960385	-0,213
-1330,527411	-170556,8111	-1,397025841	-0,216
-1362,78996	-172911,8727	-1,43090084	-0,219
-1380,857205	-175281,1296	-1,449871068	-0,222
-1406,668331	-180029,9668	-1,476972208	-0,228
-1411,830013	-180820,5798	-1,482391865	-0,229
-1429,897257	-182394,062	-1,501362093	-0,231
-1432,479456	-184778,804	-1,504073347	-0,234
-1444,092562	-185562,9656	-1,516266865	-0,235
-1445,385019	-185561,6731	-1,517623917	-0,235
-1427,317774	-185579,7404	-1,49865369	-0,235
-1449,254244	-185557,8039	-1,521686522	-0,235
-1451,836443	-186350,9964	-1,524397777	-0,236
-1478,93731	-188711,2197	-1,552853118	-0,239
-1491,842873	-189494,0888	-1,566403688	-0,24
-1511,199859	-192657,8307	-1,586728118	-0,244
-1517,653998	-193447,1513	-1,593504828	-0,245
-1529,267104	-195027,0876	-1,605698345	-0,247
-1534,428786	-195817,7006	-1,611118003	-0,248
-1570,563276	-198964,665	-1,649058459	-0,252
-1579,596898	-201342,9555	-1,658543572	-0,255
-1584,761296	-202133,5659	-1,663966081	-0,256
-1596,374402	-203713,5022	-1,676159598	-0,258
-1609,279964	-204496,3713	-1,689710168	-0,259
-1609,279964	-205292,1461	-1,689710168	-0,26
-1610,569706	-205290,8563	-1,69106437	-0,26
-1638,96303	-206854,0124	-1,720876764	-0,262
-1653,158335	-209227,1413	-1,735781536	-0,265
-1653,158335	-209227,1413	-1,735781536	-0,265
-1669,933123	-210006,1412	-1,753394711	-0,266
-1691,872308	-213167,3009	-1,776430395	-0,27
-1703,488129	-213951,4598	-1,788626763	-0,271
-1720,265632	-215526,2317	-1,806242789	-0,273
-1724,134857	-216318,1372	-1,810305394	-0,274
-1721,555374	-217116,4914	-1,807596991	-0,275
-1731,878738	-217901,9427	-1,818436306	-0,276
-1743,494559	-219481,8763	-1,830632674	-0,278
-1769,305685	-220251,8399	-1,857733814	-0,279
-1795,114095	-222613,3557	-1,884832103	-0,282
-1798,986035	-224201,0332	-1,888897559	-0,284
-1826,086903	-227357,0311	-1,917352901	-0,288
-1829,958843	-228944,7086	-1,921418357	-0,29
-1855,769969	-229714,6722	-1,948519497	-0,291
-1881,581094	-231280,4105	-1,975620636	-0,293
-1884,160577	-233665,1552	-1,97832904	-0,296
-1894,483942	-233654,8318	-1,989168355	-0,296
-1902,227822	-234442,8627	-1,997299267	-0,297
-1919,005325	-236813,4093	-2,014915293	-0,3
-1909,971703	-236822,4429	-2,00543018	-0,3
-1922,877266	-236809,5374	-2,01898075	-0,3
-1925,456749	-236806,9579	-2,021689153	-0,3
-1925,456749	-237602,7326	-2,021689153	-0,301
-1920,295067	-237607,8943	-2,016269495	-0,301
-1929,32869	-237598,8607	-2,025754609	-0,301
-1924,167008	-237604,0223	-2,020334951	-0,301
-1922,877266	-237605,3121	-2,01898075	-0,301
-1929,32869	-237598,8607	-2,025754609	-0,301
-1908,681961	-237619,5074	-2,004075978	-0,301
-1920,295067	-237607,8943	-2,016269495	-0,301
-1926,749206	-237601,4401	-2,023046206	-0,301
-1921,584809	-236810,8298	-2,017623697	-0,3
-1921,584809	-237606,6045	-2,017623697	-0,301
-1922,877266	-237605,3121	-2,01898075	-0,301
-1917,715584	-237610,4738	-2,013561092	-0,301
-1926,749206	-237601,4401	-2,023046206	-0,301
-1915,133385	-237613,056	-2,010849837	-0,301
-1922,877266	-236809,5374	-2,01898075	-0,3
-1919,005325	-236813,4093	-2,014915293	-0,3
-1921,584809	-237606,6045	-2,017623697	-0,301
-1919,005325	-237609,184	-2,014915293	-0,301
-1909,971703	-236822,4429	-2,00543018	-0,3
-1902,227822	-236830,1868	-1,997299267	-0,3
-1895,776399	-236836,6382	-1,990525408	-0,3
-1828,669101	-234516,4214	-1,920064155	-0,297
-1829,958843	-234515,1316	-1,921418357	-0,297
-1829,958843	-234515,1316	-1,921418357	-0,297
-1833,830783	-233715,485	-1,925483813	-0,296
-1815,763538	-233733,5522	-1,906513585	-0,296
-1811,891598	-233737,4242	-1,902448129	-0,296
-1798,986035	-233750,3297	-1,888897559	-0,296
-1771,885168	-232185,8812	-1,860442218	-0,294
-1768,013228	-231393,9784	-1,856376761	-0,293
-1751,23844	-231410,7532	-1,838763586	-0,293
-1749,945983	-230616,2709	-1,837406534	-0,292
-1739,622619	-230626,5943	-1,826567218	-0,292
-1724,134857	-230642,0821	-1,810305394	-0,292
-1709,939553	-229064,7279	-1,795400622	-0,29
-1703,488129	-229071,1794	-1,788626763	-0,29
-1691,872308	-228287,0205	-1,776430395	-0,289
-1686,710626	-228292,1821	-1,771010737	-0,289
-1673,805063	-228305,0877	-1,757460167	-0,289
-1669,933123	-227513,1849	-1,753394711	-0,288
-1664,771441	-227518,3466	-1,747975053	-0,288
-1660,8995	-227522,2186	-1,743909597	-0,288
-1633,798633	-226753,5447	-1,715454255	-0,287
-1626,057467	-225965,5112	-1,707326194	-0,286
-1631,21915	-225960,3495	-1,712745852	-0,286
-1615,731388	-225180,0625	-1,696484028	-0,285
-1617,023845	-225178,7701	-1,69784108	-0,285
-1609,279964	-225186,5139	-1,689710168	-0,285
-1584,761296	-223619,4832	-1,663966081	-0,283
-1588,630521	-223615,614	-1,668028686	-0,283
-1573,145475	-223631,099	-1,651769713	-0,283
-1566,694051	-223637,5504	-1,644995853	-0,283
-1564,111852	-222844,3579	-1,642284599	-0,282
-1544,754866	-222863,7149	-1,62196017	-0,282
-1549,916548	-222858,5532	-1,627379827	-0,282
-1547,334349	-222065,3607	-1,624668573	-0,281
-1531,849303	-222080,8457	-1,6084096	-0,281
-1521,523223	-221295,3971	-1,597567433	-0,28
-1511,199859	-220509,9458	-1,586728118	-0,279
-1490,553131	-219734,8178	-1,565049487	-0,278
-1490,553131	-219734,8178	-1,565049487	-0,278
-1495,714813	-219729,6561	-1,570469144	-0,278
-1480,227052	-219745,1438	-1,55420732	-0,278
-1460,870065	-218172,9514	-1,533882891	-0,276
-1480,227052	-218153,5944	-1,55420732	-0,276
-1458,287866	-218175,5336	-1,531171636	-0,276
-1416,991695	-215829,5056	-1,487811523	-0,273
-1422,153377	-215824,3439	-1,493231181	-0,273
